,freq_tr,freq_te,cnt_tr,cnt_te,abs_diff,rel_change
SPOCK1,0.009837123044670215,0.018853102906520033,61,48,0.009015979861849818,0.9165260839890281
SPOCK2,0.004676665054023544,0.016889238020424194,29,43,0.01221257296640065,2.6113849987810496
SPON1,0.0,0.0192458758837392,0,49,0.0192458758837392,
SPOP,0.011127237542331882,0.014139827179890024,69,36,0.0030125896375581412,0.2707401209057686
SPP1,0.004837929366231253,0.012175962293794187,30,31,0.007338032927562934,1.5167714061272584
SPPL2A,0.004999193678438961,0.00864100549882168,31,22,0.0036418118203827192,0.7284798418772014
SPR,0.002580228995323335,0.00589159465828751,16,15,0.0033113656629641746,1.283361154752553
SPRED2,0.009192065795839382,0.016889238020424194,57,43,0.007697172224584813,0.8373713151693056
SPRR3,0.005805515239477504,0.014532600157109192,36,37,0.008727084917631689,1.5032403770620584
SPRY2,0.0035478148685695854,0.009819324430479183,22,25,0.006271509561909597,1.767710490609155
SPRY4,0.0041928721174004195,0.014532600157109192,26,37,0.010339728039708772,2.466025137470542
SPSB1,0.0041928721174004195,0.01335428122545169,26,34,0.00916140910805127,2.184996072270228
SPTA1,0.07434284792775359,0.09426551453260015,461,240,0.019922666604846567,0.26798363474328324
SPTAN1,0.028543783260764392,0.044383346425765906,177,113,0.015839563165001513,0.5549216451196293
SPTB,0.03322044831478794,0.06323644933228594,206,161,0.030016001017497997,0.9035399141238111
SPTBN1,0.026124818577648767,0.049096622152395915,162,125,0.022971803574747148,0.8793095923889325
SPTBN2,0.02467343976777939,0.05538098978790259,153,141,0.0307075500201232,1.2445589390508756
SQLE,0.004837929366231253,0.01178318931657502,30,30,0.006945259950343766,1.4355852317360565
SQOR,0.0,0.00589159465828751,0,15,0.00589159465828751,
SQSTM1,0.005644250927269795,0.016496465043205028,35,42,0.010852214115935233,1.922702278083268
SRC,0.006289308176100629,0.01728201099764336,39,44,0.010992702821542731,1.7478397486252941
SRD5A1,0.004999193678438961,0.014139827179890024,31,36,0.009140633501451063,1.828421559435421
SRD5A3,0.004515400741815836,0.008248232521602514,28,21,0.0037328317797866778,0.8266889238020424
SREBF2,0.014029995162070633,0.02199528672427337,87,56,0.007965291562202737,0.5677330227266572
SRF,0.0038703434929850023,0.012568735271013355,24,32,0.008698391778028353,2.2474469756480757
SRGN,0.0017739074342847927,0.0054988216810683424,11,14,0.0037249142467835495,2.0998357494822537
SRI,0.0017739074342847927,0.005106048703849175,11,13,0.0033321412695643824,1.8784189102335214
SRM,0.003709079180777294,0.023173605655930872,23,59,0.01946452647515358,5.247805594453363
SRP14,0.0004837929366231253,0.011390416339355853,3,29,0.010906623402732728,22.54399057344855
SRP19,0.0020964360587002098,0.006284367635506678,13,16,0.004187931576806468,1.9976433621366851
SRP9,0.001128850185453959,0.0015710919088766694,7,4,0.0004422417234227103,0.39176298956346095
SRPK1,0.008063215610385421,0.012568735271013355,50,32,0.004505519660627934,0.5587745483110764
SRPRA,0.0,0.023173605655930872,0,59,0.023173605655930872,
SRPRB,0.002580228995323335,0.009033778476040848,16,23,0.006453549480717514,2.5011537706205815
SRPX,0.0077406869859700045,0.014139827179890024,48,36,0.006399140193920019,0.8266889238020425
SRSF1,0.004999193678438961,0.009033778476040848,31,23,0.004034584797601887,0.8070471074170743
SRSF10,0.00016126431220770844,0.00432050274941084,1,11,0.004159238437203131,25.791437549096617
SRSF2,0.003709079180777294,0.00589159465828751,23,15,0.0021825154775102157,0.5884251511322108
SRSF3,0.002257700370907918,0.005106048703849175,14,13,0.002848348332941257,1.261614858040624
SRSF6,0.005805515239477504,0.014925373134328358,36,38,0.009119857894850855,1.5708955223880599
SRSF7,0.0032252862441541686,0.00589159465828751,20,15,0.002666308414133341,0.8266889238020424
SRXN1,0.0019351717464925011,0.006284367635506678,12,16,0.004349195889014177,2.2474469756480757
SS18,0.005321722302854378,0.010997643362136685,33,28,0.005675921059282307,1.0665571663215028
SSB,0.002902757619738752,0.009819324430479183,18,25,0.00691656681074043,2.3827572663000782
SSBP1,0.002580228995323335,0.00589159465828751,16,15,0.0033113656629641746,1.283361154752553
SSH2,0.016126431220770843,0.029850746268656716,100,76,0.013724315047885873,0.851044776119403
SSPN,0.002257700370907918,0.008248232521602514,14,21,0.0059905321506945955,2.6533778476040846
SSR1,0.002257700370907918,0.006284367635506678,14,16,0.004026667264598759,1.7835259791269216
SSR3,0.0012901144976616675,0.01021209740769835,8,26,0.008921982910036683,6.915652003142184
SSRP1,0.008547008547008548,0.014925373134328358,53,38,0.00637836458731981,0.7462686567164177
SST,0.0020964360587002098,0.007855459544383346,13,20,0.005759023485683136,2.747054202670856
SSTR4,0.014191259474278342,0.029850746268656716,88,76,0.015659486794378376,1.1034599728629582
ST14,0.010643444605708756,0.024351924587588374,66,62,0.013708479981879618,1.2879740055702351
ST3GAL4,0.0043541364296081275,0.01178318931657502,27,30,0.007429052886966892,1.7062058130400628
ST3GAL5,0.004676665054023544,0.00864100549882168,29,22,0.003964340444798136,0.8476853482135601
ST3GAL6,0.004999193678438961,0.015710919088766692,31,40,0.010711725410327732,2.142690621594912
ST6GAL1,0.005321722302854378,0.012961508248232521,33,33,0.0076397859453781435,1.4355852317360567
ST6GALNAC2,0.0038703434929850023,0.012961508248232521,24,33,0.00909116475524752,2.348929693637078
ST8SIA4,0.008708272859216255,0.014139827179890024,54,36,0.005431554320673769,0.6237234878240379
STAB1,0.028382518948556684,0.07344854673998429,176,187,0.0450660277914276,1.58780930871956
STAG1,0.017739074342847928,0.02631578947368421,110,67,0.008576715130836281,0.4834928229665071
STAG3,0.013546202225447508,0.031029065200314218,84,79,0.01748286297486671,1.290609920323196
STAM,0.007095629737139171,0.012175962293794187,44,31,0.005080332556655016,0.7159805041776763
STAM2,0.004999193678438961,0.008248232521602514,31,21,0.003249038843163553,0.6499125763373288
STARD3,0.004999193678438961,0.012568735271013355,31,32,0.007569541592574394,1.5141524972759297
STARD4,0.005321722302854378,0.007069913589945012,33,18,0.0017481912870906339,0.32850103549239457
STARD7,0.002902757619738752,0.010604870384917517,18,27,0.007702112765178765,2.6533778476040846
STAT1,0.011772294791162716,0.022780832678711706,73,58,0.01100853788754899,0.935122512886182
STAT2,0.010804708917916465,0.01610369206598586,67,41,0.005298983148069394,0.49043275374893003
STAT3,0.010804708917916465,0.01767478397486253,67,45,0.006870075056946066,0.6358408272854112
STAT4,0.011933559103370425,0.0192458758837392,74,49,0.007312316780368774,0.6127523831765779
STAT5A,0.004999193678438961,0.019638648860958365,31,50,0.014639455182519405,2.92836327699364
STAU1,0.008869537171423964,0.014925373134328358,55,38,0.006055835962904394,0.6827679782903663
STBD1,0.0,0.003927729772191673,0,10,0.003927729772191673,
STC1,0.0075794226737622965,0.01021209740769835,47,26,0.002632674733936054,0.34734502181143556
STC2,0.0075794226737622965,0.014532600157109192,47,37,0.006953177483346895,0.9173756079624276
STEAP3,0.010482180293501049,0.015318146111547526,65,39,0.004835965818046477,0.4613511390416339
STEAP4,0.009514594420254797,0.014925373134328358,59,38,0.0054107787140735605,0.568682013660511
STIL,0.013546202225447508,0.025530243519245877,84,65,0.011984041293798368,0.8846790483671867
STIP1,0.00612804386389292,0.01021209740769835,38,26,0.00408405354380543,0.6664530532930913
STK25,0.0032252862441541686,0.013747054202670856,20,35,0.010521767958516687,3.262274155538099
STK38L,0.005644250927269795,0.008248232521602514,35,21,0.0026039815943327193,0.4613511390416341
STK39,0.005805515239477504,0.014139827179890024,36,36,0.00833431194041252,1.4355852317360565
STMN1,0.0017739074342847927,0.005106048703849175,11,13,0.0033321412695643824,1.8784189102335214
STOM,0.0017739074342847927,0.009033778476040848,11,23,0.007259871041756055,4.092587302720846
STRBP,0.006450572488308337,0.014139827179890024,40,36,0.007689254691581686,1.192026708562451
STRN,0.010965973230124174,0.012175962293794187,68,31,0.0012099890636700136,0.11034032623261403
STS,0.008708272859216255,0.018067556952081697,54,46,0.009359284092865442,1.0747577899973817
STX12,0.002580228995323335,0.00589159465828751,16,15,0.0033113656629641746,1.283361154752553
STX16,0.00516045799064667,0.015318146111547526,32,39,0.010157688120900857,1.968369501178319
STX3,0.004837929366231253,0.007855459544383346,30,20,0.003017530178152093,0.6237234878240376
STX4,0.0038703434929850023,0.00864100549882168,24,22,0.0047706620058366785,1.2326197957580518
STX5,0.004676665054023544,0.015318146111547526,29,39,0.010641481057523982,2.275442208196766
STX7,0.0024189646831156266,0.007069913589945012,15,18,0.004650948906829385,1.9227022780832679
STXBP1,0.008869537171423964,0.016496465043205028,55,42,0.007626927871781064,0.8599014496893523
SUCLA2,0.004031607805192711,0.010604870384917517,25,27,0.006573262579724806,1.630432050274941
SUCLG1,0.005805515239477504,0.00864100549882168,36,22,0.0028354902593441767,0.48841319717203446
SUCLG2,0.005482986615062087,0.01767478397486253,34,45,0.012191797359800444,2.2235686890624278
SULF2,0.01564263828414772,0.03181461115475255,97,81,0.01617197287060483,1.0338392141301087
SULT1A1,0.006934365424931463,0.01610369206598586,43,41,0.009169326641054396,1.322302197701821
SULT1B1,0.0077406869859700045,0.009426551453260016,48,24,0.0016858644672900118,0.21779261586802842
SULT2B1,0.004676665054023544,0.01610369206598586,29,41,0.011427027011962314,2.4434136034889073
SUN2,0.0075794226737622965,0.022388059701492536,47,57,0.01480863702773024,1.9537948555096853
SUPT4H1,0.0016126431220770843,0.0019638648860958365,10,5,0.0003512217640187522,0.21779261586802826
SUPT5H,0.015965166908563134,0.027101335428122545,99,69,0.011136168519559411,0.6975291009069486
SUPV3L1,0.008063215610385421,0.016889238020424194,50,43,0.008826022410038773,1.0946032992930086
SURF1,0.0012901144976616675,0.010604870384917517,8,27,0.00931475588725585,7.22010015710919
SUV39H1,0.004999193678438961,0.010604870384917517,31,27,0.005605676706478556,1.1213161695765654
SVIL,0.027092404450895016,0.08248232521602514,168,210,0.05538992076513012,2.0444815396700706
SWAP70,0.004837929366231253,0.018460329929300863,30,47,0.01362240056306961,2.8157501963864884
SYBU,0.010965973230124174,0.022780832678711706,68,58,0.011814859448587532,1.0774109329513424
SYCP1,0.016771488469601678,0.04399057344854674,104,112,0.02721908497894506,1.6229379418695993
SYK,0.009514594420254797,0.021602513747054203,59,55,0.012087919326799406,1.2704608092454766
SYMPK,0.014997581035316884,0.03456402199528672,93,88,0.019566440959969837,1.3046397891696018
SYNCRIP,0.009514594420254797,0.015710919088766692,59,40,0.006196324668511895,0.651244224905801
SYNE1,0.10353168843734882,0.1743912018853103,642,444,0.07085951344796147,0.6844234312940951
SYNGR1,0.0043541364296081275,0.006677140612725845,27,17,0.002323004183117717,0.5335166273893691
SYNGR2,0.0024189646831156266,0.01178318931657502,15,30,0.009364224633459393,3.8711704634721134
SYNJ1,0.018706660216094177,0.03220738413197172,116,82,0.01350072391587754,0.7217068017444537
SYNJ2,0.019190453152717304,0.04477611940298507,119,114,0.02558566625026777,1.3332497177975666
SYNPO,0.010643444605708756,0.03338570306362922,66,85,0.022742258457920467,2.1367385560237095
SYT11,0.00725689404934688,0.016496465043205028,45,42,0.009239570993858148,1.2732128829536526
SYT12,0.008547008547008548,0.018460329929300863,53,47,0.009913321382292315,1.1598586017282007
SYT13,0.0077406869859700045,0.00864100549882168,48,22,0.0009003185128516758,0.11630989787902588
SYTL2,0.014836316723109175,0.031421838177533384,92,80,0.01658552145442421,1.1179002015096144
TACC3,0.011127237542331882,0.021209740769835034,69,54,0.010082503227503151,0.9061101813586527
TACR1,0.007901951298177712,0.01610369206598586,49,41,0.008201740767808146,1.0379386632893535
TACR3,0.017094017094017096,0.02199528672427337,106,56,0.004901269630256274,0.286724273369992
TAF10,0.0020964360587002098,0.007855459544383346,13,20,0.005759023485683136,2.747054202670856
TAF12,0.0008063215610385422,0.003534956794972506,5,9,0.002728635233933964,3.384053417124902
TAF13,0.0012901144976616675,0.0054988216810683424,8,14,0.004208707183406675,3.262274155538099
TAF1C,0.009837123044670215,0.03809897879025923,61,97,0.028261855745589017,2.8729797947278275
TAF6,0.008063215610385421,0.018067556952081697,50,46,0.010004341341696275,1.2407384131971722
TAF9,0.002257700370907918,0.003534956794972506,14,9,0.0012772564240645877,0.5657333632588935
TAGLN,0.002580228995323335,0.007069913589945012,16,18,0.004489684594621677,1.7400333857030639
TAL1,0.005805515239477504,0.014532600157109192,36,37,0.008727084917631689,1.5032403770620584
TALDO1,0.0043541364296081275,0.007855459544383346,27,20,0.0035013231147752186,0.8041372086933752
TANK,0.005644250927269795,0.01178318931657502,35,30,0.006138938389305224,1.0876444843451913
TAOK2,0.015481373971940009,0.032992930086410056,96,84,0.01751155611447005,1.1311370777690497
TAP1,0.0075794226737622965,0.015710919088766692,47,40,0.008131496415004396,1.072838495094516
TAP2,0.005321722302854378,0.029850746268656716,33,76,0.024529023965802338,4.609226594301221
TAPBP,0.004837929366231253,0.009033778476040848,30,23,0.004195849109809595,0.8672820109976433
TARBP2,0.0,0.008248232521602514,0,21,0.008248232521602514,
TARDBP,0.004031607805192711,0.012175962293794187,25,31,0.008144354488601476,2.0201256873527105
TARP,0.0,0.028672427336999214,0,73,0.028672427336999214,
TARS1,0.0,0.020816967792615867,0,53,0.020816967792615867,
TAS2R4,0.005644250927269795,0.009033778476040848,35,23,0.0033895275487710536,0.6005274379979801
TAT,0.010159651669085631,0.011390416339355853,63,29,0.0012307646702702218,0.12114240825945469
TATDN2,0.009675858732462506,0.020031421838177535,60,51,0.010355563105715029,1.0702474469756482
TAX1BP3,0.0003225286244154169,0.0027494108405341712,2,7,0.0024268822161187544,7.524548311076198
TBC1D30,0.0006450572488308337,0.014532600157109192,4,37,0.013887542908278358,21.529163393558523
TBCD,0.013062409288824383,0.03574234092694423,81,91,0.022679931638119842,1.7362747665182856
TBK1,0.005805515239477504,0.0204241948153967,36,52,0.014618679575919197,2.5180675569520816
TBRG4,0.004999193678438961,0.01767478397486253,31,45,0.01267559029642357,2.5355269492942765
TCAP,0.001128850185453959,0.00432050274941084,7,11,0.003191652563956881,2.8273482212995167
TCEA1,0.0035478148685695854,0.007855459544383346,22,20,0.00430764467581376,1.2141683924873239
TCF19,0.002902757619738752,0.010604870384917517,18,27,0.007702112765178765,2.6533778476040846
TCF7,0.005321722302854378,0.01767478397486253,33,45,0.012353061672008152,2.3212525887309865
TCF7L1,0.006934365424931463,0.022780832678711706,43,58,0.015846467253780243,2.2852079869928206
TCF7L2,0.013223673601032092,0.07776904948939513,82,198,0.06454537588836304,4.881047266874868
TCHH,0.0343492985002419,0.2882953652788688,213,734,0.2539460667786269,7.39304957790735
TCIRG1,0.0077406869859700045,0.022388059701492536,48,57,0.014647372715522532,1.8922574626865671
TCL1A,0.003386550556361877,0.006284367635506678,21,16,0.0028978170791448005,0.8556839860846147
TCN2,0.006934365424931463,0.012961508248232521,43,33,0.0060271428233010585,0.8691700615648805
TCOF1,0.013223673601032092,0.04713275726630008,82,120,0.033909083665267986,2.5642710708332532
TCP1,0.0038703434929850023,0.012175962293794187,24,31,0.008305618800809185,2.1459642576590734
TCP11,0.008869537171423964,0.01728201099764336,55,44,0.008412473826219397,0.9484681853888451
TDO2,0.004999193678438961,0.015710919088766692,31,40,0.010711725410327732,2.142690621594912
TDRD7,0.009353330108047089,0.022388059701492536,58,57,0.013034729593445447,1.393592382913021
TEAD4,0.00822447992259313,0.016496465043205028,51,42,0.008271985120611898,1.0057760731943997
TEKT2,0.004515400741815836,0.01335428122545169,28,34,0.008838880483635854,1.9574963528223546
TENM2,0.04128366392517336,0.06559308719560095,256,167,0.024309423270427587,0.5888388035153183
TENT4A,0.0,0.01767478397486253,0,45,0.01767478397486253,
TENT5A,0.0,0.009819324430479183,0,25,0.009819324430479183,
TENT5C,0.0,0.009819324430479183,0,25,0.009819324430479183,
TES,0.005805515239477504,0.01021209740769835,36,26,0.004406582168220847,0.7590337784760409
TEX15,0.0345105628124496,0.05145326001571092,214,131,0.016942697203261317,0.49094236148328707
TF,0.015158845347524593,0.024351924587588374,94,62,0.009193079240063781,0.6064498336982501
TFAP2B,0.011933559103370425,0.031421838177533384,74,80,0.019488279074162958,1.633065115390331
TFAP2C,0.006934365424931463,0.020816967792615867,43,53,0.013882602367684405,2.002000401907232
TFB2M,0.0038703434929850023,0.014925373134328358,24,38,0.011055029641343356,2.8563432835820897
TFCP2L1,0.008385744234800839,0.018460329929300863,52,47,0.010074585694500024,1.2013943440691277
TFDP1,0.00822447992259313,0.013747054202670856,51,35,0.0055225742800777255,0.6714800609953329
TFDP2,0.005805515239477504,0.012175962293794187,36,31,0.0063704470543166835,1.0973095051060486
TFF1,0.002257700370907918,0.0027494108405341712,14,7,0.000491710469626253,0.21779261586802823
